,review_id,product_id,reviewer_id,stars,text,review_title,language,product_category,label,pred_proba_label_negative,pred_proba_label_neutral,pred_proba_label_positive,pred_label
338,en_0040839,product_en_0377281,reviewer_en_0416763,2,"I’m writing this review at 3:45 AM after taking 3 of these. I love my Natures Bounty Melatonin, they work.",Awake at 3:45 a.m.,en,drugstore,0,0.01029620785266161,0.054867833852767944,0.9348359107971191,2
339,en_0772900,product_en_0510899,reviewer_en_0730582,4,"I Really like it, but it’s not quite a love story; it’s very powerful, for something so small, and lightweight. However, the combination of how/where the hose exits the canister, and the size and number of wheels on the bottom, lead to a continual nuisance of tipping over. The plastic lever for switching out attachments is very cheap plastic, and broke as I was unpacking the vacuum. This may be a huge issue for some, but I don’t ever use attachments, so for me, no harm, no foul. The location of the power switch is a bit problematic as well, considering the other switch located in the mirror position on the back of the canister, causes the cord to retract. I’ve done this no less than 500 times. And no, for clarity, I am not a slow learner. That said, I do in fact, love that the vacuum has a retractable cord. I realize it is trivial, but for me, the winding and wrapping of a loose cord is just irritating. Not difficult, irritating. So the fact I don’t have to wind and wrap and wind and wrap, I’ll give it a star back, for the convenience it provides. Overall though, the pros far outweigh the cons.",Almost a match made in heaven,en,home,2,0.042337566614151,0.3317919373512268,0.6258704662322998,2
340,en_0201536,product_en_0876617,reviewer_en_0572211,5,"Its a shitty job, but hanes gets it done.",Five Stars,en,apparel,2,0.11508167535066605,0.4448431730270386,0.440075159072876,1
341,en_0404223,product_en_0750725,reviewer_en_0449335,3,My husband wore this shirt under his regular shirt and it started chafing him. Uncomfortable,Wouldn’t buy again,en,apparel,1,0.8451546430587769,0.14136293530464172,0.013482433743774891,0
342,en_0362534,product_en_0184209,reviewer_en_0737198,1,"Shipping was horrendous package didn’t arrive Friday as scheduled and paid for, I’m going to look like a complete jackass, I’m filing a complaint with everybody I can file a complaint with for the rest of my life I’m so mad",Warning,en,lawn_and_garden,0,0.9750317931175232,0.01740325056016445,0.007564963307231665,0
343,en_0278338,product_en_0187502,reviewer_en_0253425,2,"While I really like the simplicity and concept of the La Luna white noise machine, I found the fan sound to be insufficient in volume. It simply doesn't get loud enough, even on the loudest setting. If the volume were louder, this would be a winner!",Sound is Too Quiet,en,drugstore,0,0.4895789921283722,0.4681425094604492,0.04227855056524277,0
344,en_0150314,product_en_0118802,reviewer_en_0862051,3,"Doesn't grind all chia/flax seeds unless you regrind a few times, but eventually does the job. The grinder works, but not as smoothly as I thought. I would have made a different purchase had I known in advance.","It works eventually, make a different choice",en,kitchen,1,0.04533514007925987,0.48145759105682373,0.4732073247432709,1
345,en_0216262,product_en_0723002,reviewer_en_0194836,2,"Well, I really like the product and I really want to be able to play it. The problem is, when I got it in the mail, it was missing the title deeds. I called the company that makes it and they exchanged it for me, but I just got the replacement in the mail and the same title deeds were missing. So frustrating.",Pieces Missing,en,toy,0,0.4752829968929291,0.47538378834724426,0.04933316633105278,1
346,en_0095771,product_en_0068241,reviewer_en_0597940,4,Just what I needed works great.,Four Stars,en,kitchen,2,0.0034561725333333015,0.010330136865377426,0.9862136244773865,2
347,en_0462736,product_en_0791529,reviewer_en_0419065,2,This machine is nowhere near as good as my old Beehive Blender. This one struggles with smoothies and my old one didn't. This one overheats and I have to stop and stir the mixture so it will blend. Not good at all.,This machine is nowhere near as good as my old Beehive Blender,en,kitchen,0,0.9761501550674438,0.02005123160779476,0.0037985469680279493,0
348,en_0559150,product_en_0777760,reviewer_en_0778865,4,My husband and I like the blanket. It is a quality product. We have the full size blanket. I am waking up feeling more rested. I wear an activity tracker and have noticed my restful sleep time has increased since I started using it.,Quality Product,en,home,2,0.005052002612501383,0.028820298612117767,0.9661277532577515,2
349,en_0190619,product_en_0171461,reviewer_en_0712731,3,I suppose you pay for what you get. A cheap material. And doesn't let your skin breathe,Three Stars,en,apparel,1,0.8202210068702698,0.15929439663887024,0.02048456110060215,0
350,en_0482138,product_en_0176997,reviewer_en_0672326,2,The lotions is too liquidy and does not apply nicely. It leaves me sticky. I would like to return but it looks like that’s not optional.,Too liquidy,en,beauty,0,0.9106045961380005,0.0834856852889061,0.005909671541303396,0
351,en_0218486,product_en_0356430,reviewer_en_0573825,1,"Bought this as a Christmas present and the remote did not work with the droid, was sent a second one and it had the same issue. I do not recommend this to anyone.",Remote doesn't work with toy,en,toy,0,0.9831489324569702,0.01130935363471508,0.005541689693927765,0
352,en_0199788,product_en_0976712,reviewer_en_0538678,2,"But I couldn't. Perhaps my torso is too long, but the open cups were made waaaaay too large and the torso was not long enough. This caused a super weird gap between my breasts and beneath the open cups. I love the material, but it just did not fit right.",I Wanted To Love This....,en,apparel,0,0.7479324340820312,0.2379702478647232,0.014097321778535843,0
353,en_0028355,product_en_0031336,reviewer_en_0729421,1,"The umbrella is quite large. 3+ people can easily fit under it. It worked well for shade but rain is another story. It leaks from the top, in ththe center, where the handle meets the fabric of the umbrella. I reached out to the seller but was directed the contact Amazon. Because I am outside of the 30 day window, I am stuck with an umbrella that can only be used for shade. So this was a waste.","Good for shade, horrible for rain",en,sports,0,0.9578237533569336,0.037354256957769394,0.004822005517780781,0
354,en_0118501,product_en_0736611,reviewer_en_0418425,4,Not sure about the weights it can handle and its stability. Folds up nicely.,Kneeling bench/seat.,en,kitchen,2,0.03880617022514343,0.3245908319950104,0.6366029977798462,2
355,en_0369897,product_en_0325523,reviewer_en_0288009,5,Great product easy to install with definitely recommend to anybody that wants an easy durable screen protect of excellent quality.,Good product easy to install,en,wireless,2,0.0032960777170956135,0.009319882839918137,0.9873839616775513,2
356,en_0821283,product_en_0391774,reviewer_en_0677550,4,"Very compactable and light weight. The stakes are durable and tie out points are well made. Wish it had a few more tie outs on the sides. Mine only came with one on each corner, one in the middle of each side and a center tie out. Used this as a lean-to shelter over my tent. The heat from the fire rolled right into my tent and was very comfortable in 24 degree weather. I pulled, wrenched and stretched this tarp with no issues. Also love that it is very easy to fold back up into its pouch.",Compactable and light weight,en,sports,2,0.004396604374051094,0.028919925913214684,0.9666835069656372,2
357,en_0507412,product_en_0752492,reviewer_en_0606410,5,"I got this to do shoulder stretches, holding the cable with both hands and stretching my arms out to the side. It proved to long to do this holding it by the handles. I didn’t do much research though so that’s my bad, it’s good quality for the price so I’m still giving it 5 stars. I’m sure I’ll find a use for it","Too long for me to do arm stretches, but good quality",en,sports,2,0.007606740575283766,0.03807346895337105,0.9543197751045227,2
358,en_0773649,product_en_0072593,reviewer_en_0505999,1,I have called back the same day i received it and got a return shipment and today I am still waiting to pick this up to get my return..,returns,en,apparel,0,0.9523656368255615,0.039930038154125214,0.007704367861151695,0
359,en_0307661,product_en_0509601,reviewer_en_0796910,1,unless i have something set wrong. this is the worst camera i have ever owned. not happy . way over priced,this is the worst camera i have ever owned,en,sports,0,0.9817028641700745,0.01146489568054676,0.006832187529653311,0
360,en_0645723,product_en_0147349,reviewer_en_0886202,3,Had trouble staying on,Eh,en,wireless,1,0.48869091272354126,0.4065701961517334,0.10473883152008057,0
361,en_0588434,product_en_0238619,reviewer_en_0095246,4,These do a great job of keeping drinks cold. They are attractive and fit nicely in even a smaller hand. The only reason I'm giving them four stars is that they have to be hand washed and I prefer to throw everything in the dishwasher.,Do the job,en,kitchen,2,0.013324569910764694,0.05819818377494812,0.9284772276878357,2
362,en_0952852,product_en_0918506,reviewer_en_0027951,2,"As a cane, it's just OK. Joints are wabbly. The flash light is useless. I thought the batteries were dead so I bough new batteries and it's just as dim. You have about 3 inches of light visibility.",Flashlight is worthless,en,drugstore,0,0.2755875885486603,0.6619551181793213,0.06245725601911545,1
363,en_0101530,product_en_0928209,reviewer_en_0498979,4,"The massager is pretty simple to use. I like the length, it wraps the body well. I mostly use it in the stomach area for a few minutes, and interestingly after a few days it felt like the ab muscles had worked out, because it felt a bit tight. The massager says to not use it for more than 15 minutes in an area. The cord is pretty long, which is nice. And the remote for it is so simple, it's just a knob to change the intensity of the vibration. I like that you can take the massager out of the velcro wrap/pouch thing. I think the only annoying thing for me is the zipper, when I have the massager ON, due to the vibrations, the zipper starts tapping on the zipper teeth. Overall, I think the massager is pretty useful.","Works well, great length",en,drugstore,2,0.013096733018755913,0.1592404693365097,0.8276628255844116,2
364,en_0920932,product_en_0837424,reviewer_en_0328249,2,We purchased this as a gift and after a few uses the plastic lid cracked. We contacted the company but were sent the wrong lid twice and now they are not responding to my emails. Poor customers service.,Poor customer service,en,kitchen,0,0.9785301089286804,0.01756960339844227,0.0039003610145300627,0
365,en_0008769,product_en_0963910,reviewer_en_0731132,3,"Husband complains how runny the product is. When he applies, it runs down his neck or toward his forehead.",Husband complains how runny the product is. When he ...,en,drugstore,1,0.4211830496788025,0.511877179145813,0.0669398084282875,1
366,en_0222613,product_en_0953761,reviewer_en_0706535,1,I guess I misread the description because I saw that it was 2 baskets. I was shocked when only one arrived. I would never have paid $45 for 1 basket. I chose this because I am disabled and I thought that this basket would make laundry day easier. I can't return it because there is no way I can haul around the huge box it came in. I feel stuck with it and angry that you charge $45 for 1 laundry basket.,I guess I misread the description because I saw that ...,en,home,0,0.8228484988212585,0.16138975322246552,0.015761736780405045,0
367,en_0463925,product_en_0781445,reviewer_en_0755357,4,"Not as good as the old US made files, but perfectly acceptable quality. I would purchase again.",Good/Acceptable Quality,en,beauty,2,0.0035745284985750914,0.022806892171502113,0.9736185669898987,2
368,en_0283641,product_en_0448750,reviewer_en_0189578,3,"Spelling errors... Ammo has two ""m"", not one. And nevermind is one word, not two. ""Never mind"" has a totally different meaning than ""nevermind"". Other signs seem okay. So, overall a decent deal even if you don't use the two screwed up ones. Thinner than I expected.",Spelling errors!,en,lawn_and_garden,1,0.056599799543619156,0.6814168691635132,0.26198336482048035,1
369,en_0036278,product_en_0364299,reviewer_en_0502576,3,It doesn’t show the color in the day as much but in a dark room it’s pretry cool.,Having to rotate the wheel for taking pictures to uncover the flash is kind of annoying.,en,wireless,1,0.1492735892534256,0.6767181754112244,0.17400819063186646,1
370,en_0888901,product_en_0701390,reviewer_en_0281668,5,"I have been decorating my living room with a farmhouse theme. I was working on ordering items to do a farmhouse gallery wall and started looking for a “key” to add to the gallery. I came across this iron key and decided to order it. It looks exactly as pictured. It is nice and heavy, but not too heavy. It was very easy to hang with a nail. I love it! You can not go wrong ordering this at all!!",Awesome...,en,home,2,0.003975413739681244,0.009357831440865993,0.986666738986969,2
371,en_0610621,product_en_0633533,reviewer_en_0605872,2,Parts were too little,Parts too small,en,toy,0,0.6694902181625366,0.2964637279510498,0.03404606878757477,0
372,en_0108952,product_en_0824779,reviewer_en_0461271,5,Matched the factory paint.,Exact match; can’t go wrong.,en,automotive,2,0.00845587532967329,0.053547196090221405,0.9379969239234924,2
373,en_0399620,product_en_0044693,reviewer_en_0941078,1,"I do not like the trio of shampoo, conditioner and leave-in conditioner because I do not care for the fragrance of them, I left the leave-in conditioner in and styling gel and it turned white so I'm returning asap. I don't know if I will order any more of their product",Unhappy customer,en,beauty,0,0.8015984296798706,0.18510529398918152,0.013296311721205711,0
374,en_0360732,product_en_0897725,reviewer_en_0878035,1,"Received this mixer in July. Didn’t use it until now. Big mistake!! It is broken - the mixer makes a loud noise while mixing, and the beaters don’t spin smoothly. My return window is over, and now I have a broken mixer.",Received broken mixer!!,en,kitchen,0,0.9817215204238892,0.013934976421296597,0.004343515262007713,0
375,en_0825524,product_en_0948525,reviewer_en_0029262,3,"Bought this to take to the shooting range. Tired of just standard target shooting. Really like these targets. They r a lot more fun and really hold up. They really do ""heal"" themselves. Been using a Glock 19 on it. The only reason I give it a 3 and the only Down side is just that it doesn't move much. Bullet goes thru and occasionally it moves/turns over. I also have the top hat and ball version of these. I prefer those because they move and bounce around, more fun. Buy these but get the ones that move more.",Heal themselves and last.,en,sports,1,0.01923365890979767,0.2578775882720947,0.7228887677192688,2
376,en_0458927,product_en_0212208,reviewer_en_0396392,2,"I really like how it looks so sleek and conforms to the edges of my phone with the aluminum trim but it doesn’t adhere well at all, especially with the corners. With a case on, it presses on the corners lifting them more making a space/air almost an inch into the center, making the touch screen a inconvenience and a pain to easily press options on the screen. Looks great except the air in between the screen and protector, which ultimately makes it look like crap and hard to use....","Great concept, terrible overall application....",en,wireless,0,0.8414149880409241,0.1491052806377411,0.009479650296270847,0
377,en_0807352,product_en_0228407,reviewer_en_0764049,4,"It has a nice feel and red color stripes. A little shorter then expected; therefore, I hanged dry instead of the dryer. Used the shirt for a pirate outfit.",Nice feel and red color stripes.,en,apparel,2,0.02899150736629963,0.1997397094964981,0.7712687849998474,2
378,en_0509381,product_en_0657550,reviewer_en_0994332,5,"Firstly, I'm not your average joe when it comes to a car wash. This is the best product I have ever used on my Corvette. I've had corvettes for 6 years now and no product has done to my car what this has. My car is SLIPPERY!!! SMOOTH!!!! LIKE NEVER BEFORE ITS AMAZING! I want to say SLIPPERY again because that's what it does! Do these steps. If your car is stupidly dirty and has been for a long time ***clay bar first*** 1. Start off by wax stripping your car with Meguiars wash+ as a normal car wash expect bucket only method . Do sections at a time (do not let that stuff dry on your car). Water it down and do sections at a time. Please understand that. 2. Use this sealant on your car. Easy on the entire car then buff off after it turns white. Read product directions. You can do it a second time (not necessary) but wait 30 minutes after you buffed first coat. Please wait 6 hours before adding anything else after this. 3. After 6 hours of curing the sealant on paint, use *Car Guys Hybrid Wax Spray*. I bought a gallon, well worth it. Spray your entire car with that while buffing off doing sections at a time. You can do 2 coats for a better result. This stuff will last you months!!! Sealant is once or twice a year. Hybrid spray wax is applied after every car wash. ***Make sure when you wash your car next time to not use wax stripper on it or you'll defeat everything you have done. The wax stripper is a tool used to prep for a new sealant or wax on the car*** Did you read that up there? 4. Also I like to use chemical guys maxi suds grape. Its concentrated and a gallon. Its $18. Buy 2 gallons it will last you 3 years! Use it right, do not exaggerate. *A cap can do 5 gallons of water* Use more If you want. Best car wash shampoo you'll ever use, better then their entire line up as well. 1 galling should last you a year or 2 depending on how you use it and how much. This product is a shampoo that leaves a small amount of wax and a coat of enhanced glossier on your car after every wash. Never wash your car with hard water after you put this stuff on your car or you'll just strip it of your cars surface. *************************************** Do all of this on your car and maintain it that way all the time. You will wish you can thank me. This is the perfect stuff to keep your car looking its vest you wont even want to drive it! Thanks Car Guys, you guys are something else. This product is really a 10/5 stars",Read this now instead of all the reviews!,en,automotive,2,0.007287456188350916,0.016134941950440407,0.9765775799751282,2
379,en_0207328,product_en_0401786,reviewer_en_0102224,5,I've used tungsten puddy and metal weights before and this is much easier to work with. It is super easy to cut and trim. Got the weight just where we wanted it.,These are great.,en,toy,2,0.003147055394947529,0.010921218432486057,0.9859317541122437,2
380,en_0244711,product_en_0091254,reviewer_en_0255327,1,Never got it or an explanation...,One Star,en,kitchen,0,0.9699722528457642,0.024217672646045685,0.005810092203319073,0
381,en_0106965,product_en_0686360,reviewer_en_0648878,4,Great addition to my decks!,Four Stars,en,toy,2,0.0034665234852582216,0.009610690176486969,0.9869228005409241,2
382,en_0870301,product_en_0699421,reviewer_en_0139066,1,"I bought a set of these and when they came one side had no audio. I returned them and figuring it was a fluke, I purchased them again. After charging them, I unplugged them from the charger and the bottom broke off exposing the wires. One button also wouldn't push when pressed. DON'T BUY","Bought twice, both defective.",en,wireless,0,0.9813547730445862,0.011213601566851139,0.007431546226143837,0
383,en_0588405,product_en_0373323,reviewer_en_0383100,2,"Loved this as soon as I put it on, very slimming. Washed it on DELICATE in a mesh bag, hung to dry. Went to wear it for the first time and saw most of the stiching came undone in the bust and was falling apart. Returning for money back.",Doesn’t last after 1 wash.,en,apparel,0,0.976898729801178,0.019022705033421516,0.004078464116901159,0
384,en_0435843,product_en_0477376,reviewer_en_0762576,2,The baby alive brunette came in good condition but not function correctly. When you feed her with noodle occasionally nothing happens and the you need to use your finger to take out the noodles. It’s so bad to my niece. I don’t return because it’s a Christmas gift and she threw the Box. I don’t recommend it. Don’t waste your money.,Don’t waste your money,en,toy,0,0.9820420145988464,0.012912021949887276,0.005045933648943901,0
385,en_0601937,product_en_0249083,reviewer_en_0541287,2,Good idea but doesn't clean because the wheels don't even touch the pads. They just ride up on the rails.,Wheels don't touch pads,en,toy,0,0.8162720799446106,0.17250998318195343,0.011218010447919369,0
386,en_0655749,product_en_0464211,reviewer_en_0248704,1,"I bought this product for my mom. She loved it!! She swear its the best thing beside sliced bread.... After 4 months this product no longer works!!!!!! Please dont purchase any electrical products from Amazon. I tried contacting the Seller, no response. The products was only used a couple of times!!! Money thrown away.",She loved it!,en,kitchen,0,0.9810745120048523,0.010646527633070946,0.00827905535697937,0
387,en_0193162,product_en_0177829,reviewer_en_0989167,3,product seems sturdy and is worth the money. But I did not receive any screws to keep it together. So I can not yet review the product fully.,Not yet able to review product fully,en,sports,1,0.29087549448013306,0.636726975440979,0.07239751517772675,1
388,en_0237507,product_en_0900321,reviewer_en_0022327,5,Works fine. Was able to attach a holiday nightlight that had a broken switch to it. Happy I was able to salvage it!,This item saved my old Christmas nightlight.,en,home,2,0.003971287049353123,0.021473824977874756,0.9745548963546753,2
389,en_0519089,product_en_0106939,reviewer_en_0763464,2,Probably nothing wrong with the product. The issue is Apple from what I've read. Plugged it in and within 3 minutes the sound is off and message states that it's not supported by Apple. What's the point?,Failed on Iphone 7!,en,wireless,0,0.9184845685958862,0.0730285495519638,0.008486779406666756,0
390,en_0861381,product_en_0342022,reviewer_en_0353324,2,"It works okay not too good, i would regret buying it",Two Stars,en,wireless,0,0.21972861886024475,0.7108815312385559,0.06938981264829636,1
391,en_0600593,product_en_0320636,reviewer_en_0644060,5,Works great in the office to help keep all your electronics and unused cords organized in a convenient location.,Works great in the office to help keep all your electronics ...,en,home,2,0.0038820228073745966,0.017552131786942482,0.9785658717155457,2
392,en_0543458,product_en_0655296,reviewer_en_0844519,5,"I bought this for my nieces first birthday and my daughters 2nd birthday. And it’s a hit! Especially since we live in FL, we can practically use it year round. My daughter goes in it every time we go outside. She absolutely loves it.",Perfect for summer,en,toy,2,0.003466919995844364,0.009403206408023834,0.9871298670768738,2
393,en_0484160,product_en_0988510,reviewer_en_0120603,1,It does not work iPhone 8 Plus I would like to have a return label you sent it back,I would like to have a return label to send the bank,en,wireless,0,0.9790380001068115,0.015380746684968472,0.005581248085945845,0
394,en_0351836,product_en_0338045,reviewer_en_0073359,4,"I started breaking out randomly for no reason at all, so I did some research and found out that Milk Thistle helps detox. So I was search on Amazon for a Milk Thistle supplement and stumbled across this supplement. Needless to say, I no longer have the blemishes that were appearing on my chest and arm and I feel like I have more energy. So I am very satisfied with this product .",Works Pretty Good - Very Satified,en,drugstore,2,0.003578060306608677,0.017061328515410423,0.9793606400489807,2
395,en_0512714,product_en_0635578,reviewer_en_0866870,4,HARD TO CLEAN SMALL HOLES IN STRAINER!! PLUGS UP JUICING CELERY,WASTED PULP!!,en,kitchen,2,0.5184782147407532,0.40712809562683105,0.07439371198415756,0
396,en_0898657,product_en_0796711,reviewer_en_0618488,5,"simple and perfect!! Well packaged, well priced.",Five Stars,en,home,2,0.0034635241609066725,0.008696150034666061,0.9878403544425964,2
397,en_0885380,product_en_0678063,reviewer_en_0968963,3,"The tea lights are okay, not much different than buying from a store. They smell nice.",They're not very impressive,en,home,1,0.1021992489695549,0.7376003265380859,0.16020049154758453,1
398,en_0669773,product_en_0034838,reviewer_en_0747735,1,Picture makes it look like you get two but they only deliver one,picture shows you get two but they only deliver one,en,drugstore,0,0.8249724507331848,0.1513470560312271,0.0236804261803627,0
399,en_0812182,product_en_0736634,reviewer_en_0582200,3,works well except for corners. price is high for this item,service,en,home,1,0.05296429619193077,0.2908194065093994,0.6562162637710571,2
400,en_0900212,product_en_0283966,reviewer_en_0844044,4,"I don’t know why they use the word plush in their description, that is misleading. But for the money these do what they are supposed to do. They cushion the sharp edge of the seatbelt. They are very well constructed & I recommend them as long as you are not looking for something that is very soft & cushy. I feel that I definitely got my money’s worth & I’m happy with my purchase!",These are not plush but are a good buy.,en,automotive,2,0.003229483962059021,0.012374802492558956,0.9843957424163818,2
401,en_0089844,product_en_0804024,reviewer_en_0443735,2,"I have a big head - this barely fit me.....it was so tight that I won't be wearing it again. The bands need to be longer. I recommend getting an eye mask as opposed to this. Also when it's frozen it won't fit the contours of your face, it's like putting a peice of card board on your and trying to fit the contours of your face ... it just doesn't.",I have a big head - this doesn't,en,beauty,0,0.5944498181343079,0.36351627111434937,0.04203394427895546,0
402,en_0391163,product_en_0266543,reviewer_en_0486757,1,"I have just recently bought this, I got shocked all these good reviews. It couldn' t provide enough power all the time. I don' t recommend.",I don' t recommend.,en,lawn_and_garden,0,0.9822105169296265,0.012133452109992504,0.0056560346856713295,0
403,en_0931989,product_en_0782633,reviewer_en_0604374,3,This is a great deal but after using this I saw some scratches on the screen and sometime when I try to click something on my phone it take multiple tries to hit that button. I’m not sure if the screen is preventing to do that... but didn’t happen with other screen protectors I used,Just okay ...,en,wireless,1,0.3227989673614502,0.5505009889602661,0.1267000138759613,1
404,en_0519966,product_en_0115335,reviewer_en_0558345,4,Very pretty and perfect rose gold color but the latex balloons didn't hold up well. They lasted less than 24 hours.,Very pretty and perfect rose gold color but the latex balloons ...,en,toy,2,0.14991621673107147,0.44089803099632263,0.4091857671737671,1
405,en_0481369,product_en_0857603,reviewer_en_0296297,3,Been using this for a month and haven’t seen or felt and difference. It tastes ok and I’m drinking more water so I guess it helps that.,Been using this for a month and haven’t seen or ...,en,drugstore,1,0.018485506996512413,0.15491515398025513,0.8265993595123291,2
406,en_0155417,product_en_0403261,reviewer_en_0852908,3,Real cute just bows aren’t sowed well,Bows,en,apparel,1,0.017292356118559837,0.09697671234607697,0.8857309222221375,2
407,en_0948904,product_en_0877502,reviewer_en_0108651,4,Material not good quality. I have washed two times and it has shrunk.,Four Stars,en,apparel,2,0.9515973925590515,0.04423704743385315,0.004165650345385075,0
408,en_0193365,product_en_0794188,reviewer_en_0080370,5,I’ve always liked these for making decals reusable.,Great product.,en,home,2,0.004084266722202301,0.01938224583864212,0.9765334725379944,2
409,en_0899310,product_en_0436039,reviewer_en_0366299,4,This knife is amazing,Four Stars,en,kitchen,2,0.003946018870919943,0.008869593963027,0.9871843457221985,2
410,en_0952700,product_en_0462676,reviewer_en_0851816,5,Kept water with no ice cold for 12 hours,Excellent,en,sports,2,0.14248822629451752,0.24916675686836243,0.6083450317382812,2
411,en_0338121,product_en_0289118,reviewer_en_0197840,4,"This dress is beautiful, well made and of great quality materials. The matching bloomers, however are much too small to fit over a diaper.","beautiful, well made and of great quality",en,apparel,2,0.04443950206041336,0.1742955893278122,0.7812648415565491,2
412,en_0415332,product_en_0465505,reviewer_en_0813284,4,Wire is on the weak side. No good for active users. Have had a couple of them getting cought on furniture and wires being pulled out of plug. Cheap enough.,On the cheap side.,en,wireless,2,0.8759956359863281,0.1148562952876091,0.009148018434643745,0
413,en_0310969,product_en_0149249,reviewer_en_0897344,4,"Didn’t last long, but wasn’t really expecting them to.",Four Stars,en,drugstore,2,0.22725951671600342,0.6671658158302307,0.10557466000318527,1
414,en_0252341,product_en_0095140,reviewer_en_0424518,4,"Its a wallet. I ordered a wallet. It holds my driver's license, other Id.and a few ones. That's what I ordered and it arrived when you said it would.",It has many slots for cards.,en,apparel,2,0.45713669061660767,0.29144006967544556,0.25142329931259155,0
415,en_0734477,product_en_0408245,reviewer_en_0076225,4,Somewhat large but reordering in a smaller size. The material wasn't what I thought but still nice. Hopefully the smaller size will fit perfectly.,The material wasn't what I thought but still nice. Hopefully the smaller size will fit perfectly,en,apparel,2,0.033103495836257935,0.3707718849182129,0.5961246490478516,2
416,en_0659000,product_en_0571259,reviewer_en_0252512,3,"I was hoping for the sponges to have the larger pores like the vera mona color switch. This one is more of a densely packed sponge. It probably doesn't make that much of a difference but I feel like the coarser porous sponge helps ""scrub"" pigment off better...?",Works fine... Not the same as vera mona,en,beauty,1,0.2223149836063385,0.6345380544662476,0.14314697682857513,1
417,en_0570343,product_en_0741495,reviewer_en_0078986,3,"I love the size and the fact that it is insulated. what I don't like is screen mechanism, it is cheaply made, especially for the price. As far as I can tell the plunger and screen do not disassemble and the mesh isn't very fine.",I love the size and the fact that it is insulated,en,kitchen,1,0.2891158163547516,0.6094624996185303,0.10142164677381516,1
418,en_0718170,product_en_0045831,reviewer_en_0287347,2,These Look Great and Seem Awesome . but they Don't Hold up too Much better than Any other Cord .. Cheap ones even . I've Already had to Chuck 3 of them ...... Oh well .. I'll Get a Diff brand/Make Next time !,CHARGING CABLES,en,wireless,0,0.2520124018192291,0.6384220123291016,0.10956556349992752,1
419,en_0881849,product_en_0401643,reviewer_en_0940546,1,"I RECEIVED AN EMPTY ENVELOPE- SEALED, BUBBLE ENVELOPE - and this is the SECOND TIME THIS MONTH THAT THIS HAS HAPPENED WITH AMAZON!!! BOTH HAD HUGE BUBBLE WRAP ENVELOPES, both SEALED, and both 100% empty with nothing inside no paper work, no item - NOTHING. I contacted the post masters/carriers in both cases and they claim ZERO fault ; telling me to “take It up with AMAZON” but contacting amazon is Next to bloody impossible!!!! I’m disabled with a brain tumor so I use amazon daily - but after over a decade off patronage now I am beyond panic 🤦🏻‍♀️",EMPTY SEALED BUBBLE ENVELOPE,en,beauty,0,0.9797537922859192,0.013015787117183208,0.007230382412672043,0
420,en_0716708,product_en_0604309,reviewer_en_0768501,3,I had the OtterBox Commuter Series Case for 5 months then this Caseology case. I dropped my phone in both cases several times. The phone seemed completely safe in both but eventually the internal hardware was damaged in the Caseology case. It gets three stars because I am not sure whether this was a defect with my phone or my case. Also the fingerprint reader isn't as nice as the one on the back of the OtterBox case. I've gotten used to it but I prefer the Otterbox.,Not as good as Otterbox,en,wireless,1,0.12320099025964737,0.821378231048584,0.05542077124118805,1
421,en_0588625,product_en_0798677,reviewer_en_0268399,1,"I was obsessed with this lighter for a week, until it stopped working... piece of junk, STAY AWAY!",Junk,en,sports,0,0.9828994274139404,0.01072645466774702,0.006374109536409378,0
422,en_0103967,product_en_0652066,reviewer_en_0184456,3,"Not the best quality but they get the job done. They’re a huge pain to remove when you want to wash the sheet, though.","A struggle, but helpful",en,home,1,0.07405368983745575,0.6322035789489746,0.29374268651008606,1
423,en_0508751,product_en_0016441,reviewer_en_0203781,4,"Good soap, specially for the price. Nothing too premium but great for maintenance washes with some wax in it.",Great maintenance soap,en,automotive,2,0.010227305814623833,0.09255014359951019,0.8972225189208984,2
424,en_0692063,product_en_0516025,reviewer_en_0330953,4,Seems to be decent quality and holds my phone well while watching Netflix. Could be a few inches shorter for storage but I am use to it now. This item is as described.,Nice for the money,en,wireless,2,0.004246039316058159,0.0317121185362339,0.9640418291091919,2
425,en_0128324,product_en_0515965,reviewer_en_0020184,3,As much as I would like to say I love these earbuds - I simply cannot. The entire design is too big for my ears. Yes I’m using the smallest cushion to fit in my ear canal - still too big. The weight of the ear piece more often than not pulls the earbuds out of my ears. The hooks that go over the ear have a big gap so they’re not much help. When I can use them they sound ok. Just not thrilled that I wasted my money.,Too big for my ears....,en,wireless,1,0.8670469522476196,0.12288206070661545,0.01007101684808731,0
426,en_0108929,product_en_0825039,reviewer_en_0328940,1,"Not fun, doesn’t do what it says. Doesn’t follow at all. Pretty lame.",Stupid,en,toy,0,0.979806661605835,0.014413904398679733,0.005779354367405176,0
427,en_0313350,product_en_0947085,reviewer_en_0249309,5,I had a lot of mood swings before and this stuff helped alleviate that. It's just my first week of usage and I'm impressed already. I guess I'll be keeping a stock of this product,Excellent product!,en,drugstore,2,0.003988852724432945,0.019414646551012993,0.976596474647522,2
