review_id,product_id,reviewer_id,stars,text,review_title,language,product_category,real_sentiment,negative_sentiment_pred_proba,neutral_sentiment_pred_proba,positive_sentiment_pred_proba,predicted_sentiment
en_0481399,product_en_0711961,reviewer_en_0230619,4,"I've purchased black seed oil pills from multiple companies and I cannot be without them. When it was time to repurchase I chose this brand based off the added ingredients (honey). When I received the product I liked the dark color and I noticed the ""dark residue"" in each capsule. After doing my research, I found that quality black seed oil (unrefined) should have this residue. So far this product is standing up to quality.",Quality guaranteed,en,drugstore,positive,0.0042200917378067,0.0167792923748493,0.9790006279945374,positive
en_0616496,product_en_0279685,reviewer_en_0010654,2,Much smaller than you think. Would be great if they were a little bigger.,Would be great if they were a little bigger,en,kitchen,negative,0.3121625185012817,0.603646993637085,0.0841904804110527,neutral
en_0658876,product_en_0024815,reviewer_en_0204905,2,You get what you pay for. Clasp always comes undone and change spills out.,Cheap,en,apparel,negative,0.6614097356796265,0.301604151725769,0.0369861535727977,negative
en_0103819,product_en_0464353,reviewer_en_0429168,1,"Waste of money, constantly leaking. The lid is loose, the well does not stay seated, and it makes a mess. Every. Time.",Do not buy this pitcher! Waste of $ and time,en,kitchen,negative,0.981001079082489,0.0148156955838203,0.0041832653805613,negative
en_0206583,product_en_0327447,reviewer_en_0244616,4,Bought for my granddaughter. She loves it,Nice color,en,toy,positive,0.0037235212512314,0.0146233113482594,0.9816531538963318,positive
en_0087965,product_en_0539045,reviewer_en_0739762,5,It works really great. I highly recommend it.,Great,en,beauty,positive,0.0034547611139714,0.0088192485272884,0.9877260327339172,positive
en_0545896,product_en_0002129,reviewer_en_0597365,1,I did not receive my package yet The person Noel B is not living here I don't know Him Please take a picture of the person you giving the package thank you,I did not receive my package yet The person Noel ...,en,beauty,negative,0.8946354389190674,0.0905815958976745,0.014782995916903,negative
en_0867959,product_en_0232787,reviewer_en_0986115,5,"Worked as advertised, dash surface any type or angle. Very satisfied.",Good value.,en,wireless,positive,0.0033485100138932,0.016756160184741,0.9798953533172609,positive
en_0432268,product_en_0128635,reviewer_en_0049018,5,Good item and great price,Great price,en,automotive,positive,0.0054068453609943,0.0243827532976865,0.9702104330062866,positive
en_0243584,product_en_0792926,reviewer_en_0133014,4,Great tank! I give it 4 stars only because there is a logo at the hem so it can only be worn with certain tops or as athleisure wear. Fabric and fit are great.,Great tank! I give it 4 stars only because ...,en,apparel,positive,0.0120044238865375,0.0449141822755336,0.9430813789367676,positive
en_0577625,product_en_0586812,reviewer_en_0288013,3,"I like them, but don't like the fact that they move about in the cup holders. I have to keep turning them to look right...",I like them so far.,en,automotive,neutral,0.0572970397770404,0.502178430557251,0.4405245184898376,neutral
en_0014075,product_en_0202980,reviewer_en_0884875,5,"Great price, excellent product.","Great price, excellent product.",en,automotive,positive,0.003586753970012,0.0091560008004307,0.987257182598114,positive
en_0650003,product_en_0795380,reviewer_en_0967846,4,"I like the product but can't speak to effectiveness yet, price could be low based on the amount of product.",Great taste .,en,drugstore,positive,0.0702881142497062,0.4500983953475952,0.4796135425567627,positive
en_0065322,product_en_0669626,reviewer_en_0232785,3,"don't like it, too lumpy",durability,en,home,neutral,0.8925389051437378,0.0996306538581848,0.0078303795307874,negative
en_0890180,product_en_0308448,reviewer_en_0580612,4,Works great. Does not irritate my gums.,Works well!,en,drugstore,positive,0.0033663879148662,0.0132037689909338,0.983429789543152,positive
en_0078972,product_en_0855304,reviewer_en_0914532,3,"few cables not working, please reply what to do?",few cables not working,en,wireless,neutral,0.916426420211792,0.0763124972581863,0.0072610848583281,negative
en_0495217,product_en_0371259,reviewer_en_0586225,1,Not working for me at all.,Bad Quality,en,beauty,negative,0.9816498160362244,0.012722847983241,0.0056273802183568,negative
en_0102257,product_en_0883155,reviewer_en_0620189,1,Corner of pop socket is faded I would like a new one!,Bad quality,en,wireless,negative,0.4681734144687652,0.4711901545524597,0.0606364458799362,neutral
en_0884514,product_en_0766184,reviewer_en_0444802,1,The first one I purchased broke after about a year so I went and order another one. The new one snapped in half while attached it to the hose. I barely tightened the thing at all and I'm not an olympic body builder or something. Very low quality.,Broke before I could even use it once,en,sports,negative,0.9809685945510864,0.0150856552645564,0.0039457026869058,negative
en_0751192,product_en_0544394,reviewer_en_0495052,5,This is the second cable we have bought because the first one has done such a great job. It’s been reliable and looks/feels like new after several months of usage. Excellent quality.,Great buy!,en,wireless,positive,0.0040968968532979,0.0093626100569963,0.9865404963493348,positive
en_0998698,product_en_0416736,reviewer_en_0083835,2,These sheets are soft as silk but they snag badly!😞,Snag easily,en,home,negative,0.5189295411109924,0.4120751619338989,0.0689952969551086,negative
en_0824094,product_en_0306613,reviewer_en_0006773,4,Exactly as advertised.,Four Stars,en,toy,positive,0.0034154027234762,0.0107181370258331,0.9858664870262146,positive
en_0132979,product_en_0215729,reviewer_en_0943306,5,Super cute. Super small but great for my 4 year Old just her size.,Five Stars,en,sports,positive,0.0039549842476844,0.022949531674385,0.9730955362319946,positive
en_0633684,product_en_0295682,reviewer_en_0614519,3,I like everything about the pill box except its size. I take a lot of supplements and the dispenser is just too small to hold all the pills that I take.,Not large enough,en,drugstore,neutral,0.1147558540105819,0.6167004704475403,0.2685436904430389,neutral
en_0830397,product_en_0726140,reviewer_en_0699639,5,"Puts out heat fast, even on low.",Better than an electric blanket.,en,home,positive,0.0858592614531517,0.2756374776363373,0.6385031938552856,positive
en_0797299,product_en_0718579,reviewer_en_0756122,3,"I'm 5'1"" and on me it Looked like a graduation gown. Returned.",Too large,en,apparel,neutral,0.928270697593689,0.0639230459928512,0.0078061623498797,negative
en_0439108,product_en_0657178,reviewer_en_0344247,2,"It would not hold up my iphone 8 plus, even though it said it supports an 8 plus. Once on the vent and my iphone is placed in the holder, it bends forward because it is not strong enough to hold my phone up to see.","It would not hold up my iphone 8 plus, ...",en,wireless,negative,0.8743158578872681,0.1163226589560508,0.0093614598736166,negative
en_0656524,product_en_0637777,reviewer_en_0060535,5,Sounds amazing with the 3” mbrp downpipe. I haven’t tested at highway speeds but i love it so far. Figment was good. Just wish it was in less pieces.,Sounds amazing with the 3” mbrp downpipe,en,automotive,positive,0.0044612130150198,0.0337405428290367,0.9617982506752014,positive
en_0409357,product_en_0601118,reviewer_en_0192918,4,"not the best product from this brand, the smell is a bit strong. would probably try another product by shea instead",not the best product from this brand,en,beauty,positive,0.2004914134740829,0.7187061905860901,0.0808023959398269,neutral
en_0129256,product_en_0113430,reviewer_en_0689728,2,"The saying was beautiful , the plaque is warped It cannot be placed on the base we have for our dog. Would like it replaced","The saying was beautiful, the plaque is warped It cannot be placed ...",en,lawn_and_garden,negative,0.4910691976547241,0.4529685974121094,0.055962186306715,negative
en_0968817,product_en_0228740,reviewer_en_0457305,4,The belts are good. They look good but were too small.,Run small,en,apparel,positive,0.0963284149765968,0.4734257459640503,0.4302458167076111,neutral
en_0346471,product_en_0392840,reviewer_en_0586670,5,This product worked just as designed and was very easy to install.The setup is so simple for each load on the trailer.I would def recommend this item for anyone needing a break controller.,Ease of use.,en,automotive,positive,0.0035263581667095,0.0148815577849745,0.981592059135437,positive
en_0967239,product_en_0306549,reviewer_en_0645454,1,The first 2 days it lit up nicely. Then it just became very dim and doesn’t light up very much. Waste of money,It only works for a few days,en,lawn_and_garden,negative,0.9780035018920898,0.0179669186472892,0.0040296157822012,negative
en_0448478,product_en_0020129,reviewer_en_0632902,4,"Bought this for the table for our Halloween party. Cute, pretty durable, and as pictured.",Festive addition to the table,en,home,positive,0.0033197372686117,0.0157275255769491,0.980952799320221,positive
en_0624491,product_en_0479296,reviewer_en_0925822,3,ok don't care for cover on rod,Three Stars,en,home,neutral,0.0935724377632141,0.5816542506217957,0.3247733116149902,neutral
en_0490624,product_en_0802038,reviewer_en_0716436,5,It arrived early than expected. Its beautiful and my husband was very happy with it.,It arrived early 👍,en,kitchen,positive,0.0033786564599722,0.0132659757509827,0.9833553433418274,positive
en_0220880,product_en_0415735,reviewer_en_0624503,1,Disappointed. They do not work. I invested in a tool. Still not good,Dissatisfy,en,beauty,negative,0.9790471196174622,0.016521506011486,0.0044313846156001,negative
en_0943628,product_en_0033985,reviewer_en_0181119,2,"I loved my case, especially the color, but I’ve had it for just about 2 months and it’s already breaking. Unfortunately, There’s no other way for me to complain about this problem and ask for a refund/replacement other than through writing this review which is a shame because I really do love this case.",I loved my case,en,wireless,negative,0.6473362445831299,0.3170020878314972,0.035661656409502,negative
en_0587941,product_en_0472096,reviewer_en_0796339,2,"Jason hand and body great smell great softness great moisturizing. But how it cam in the package where it must have been very hot they were very warm tubes, hope they don't loose any of their potency???????????",smell is aromatic,en,beauty,negative,0.3152786493301391,0.5119125247001648,0.1728088706731796,neutral
en_0764055,product_en_0784240,reviewer_en_0814038,1,Nothing is worse than getting a toy for a child and having it not work. This toy did not talk and left my 3 1/2 year old grandson upset. Waste of money.,Ours was silent.,en,toy,negative,0.9815248250961304,0.0121029689908027,0.0063721374608576,negative
en_0420369,product_en_0382239,reviewer_en_0128762,4,Need the inner frame so it's harder for it to break or crack screen. It's very stylish!,Four Stars,en,wireless,positive,0.0057408893480896,0.0341548733413219,0.96010422706604,positive
en_0704536,product_en_0840800,reviewer_en_0208291,2,"I really like this bag. It was a gift, and I did not have a chance to use it for several months after I received it . The zipper broke on the first use. It has been too long to return it at this point.",Zipper broke,en,beauty,negative,0.593017041683197,0.2520081698894501,0.1549747735261917,negative
en_0324654,product_en_0163290,reviewer_en_0696582,2,I sent this back. Waaayyy to big. And the material/quality wasn't good enough for me to spend almost $30.,Didn't like,en,apparel,negative,0.9231929183006288,0.0691553130745887,0.0076517639681696,negative
en_0342810,product_en_0807742,reviewer_en_0657517,5,All that I can say is that this product is amazing. This was given as a gift and the Birthday Girl has reported that she absolutely LOVE it. So does her son. Ha Ha. Great product and highly recommended.,Worth the money....,en,drugstore,positive,0.0035133711062371,0.0093741565942764,0.9871124625205994,positive
en_0145029,product_en_0175285,reviewer_en_0752459,1,These are painful to use,Not recommended,en,drugstore,negative,0.8199679255485535,0.1575732231140136,0.0224588345736265,negative
en_0181034,product_en_0298015,reviewer_en_0352649,1,Update to my previous post. The left one stopped working a few days ago and today the right one no longer pairs to any of my devices either. Unfortunately my return window closed Feb 2nd. Very disappointed because be for them failing I really liked them.,Very disappointed because be for them failing I really liked them,en,wireless,negative,0.9158239960670472,0.0776574611663818,0.0065185497514903,negative
en_0015442,product_en_0108022,reviewer_en_0523166,5,bought for my young adult son and he loves it. So glad it wasn't fitted at the waist. the print he digs especially with the contrasting cuff color.,Great for Young Adult Men,en,apparel,positive,0.0047279964201152,0.0276698432862758,0.9676021933555604,positive
en_0769055,product_en_0432004,reviewer_en_0365825,2,"I really wanted to like these. So cute hanging on a hook on my fridge! Unfortunately that's all they are good for. There's no thumbs and they don't bend, so it's really impractical to pick anything up.","Super cute, entirely unusable as oven mits",en,home,negative,0.1194113790988922,0.5416234135627747,0.3389652073383331,neutral
en_0410424,product_en_0845586,reviewer_en_0455997,3,"The fit is kind of weird. Super tight to body. I'm 5' 5"" and 150 lbs and ordered XL and it was still tight. Could've easily gone a size up. I'm going to keep to wear underneath other tops and they also might inspire me to lose a few pounds!",Super tight,en,apparel,neutral,0.0170745905488729,0.1318355649709701,0.8510898351669312,positive
en_0963882,product_en_0577865,reviewer_en_0259227,4,"Runs a bit small, but still fit okay. The headband could be made more toddler friendly. My daughter did not like the hard plastic headband. Overall adorable costume though!",My daughter did not like the hard plastic headband,en,toy,positive,0.0167744979262352,0.2270606309175491,0.7561648488044739,positive
en_0804701,product_en_0526721,reviewer_en_0966051,3,Fine cups but you could probably buy these for $1 elsewhere. Good if you’re in a bind!,Overpriced but fit my need,en,kitchen,neutral,0.1190453395247459,0.4642695486545563,0.4166851639747619,neutral
en_0689368,product_en_0033621,reviewer_en_0121165,3,"Okay pool cue. However you can buy one 4 oz. lighter (21 oz,) for 1/3 the price of this 25 oz. cue. Not worth the extra money for the weight difference.",overpriced,en,sports,neutral,0.1418996006250381,0.7367701530456543,0.1213302835822105,neutral
en_0442332,product_en_0902912,reviewer_en_0048433,5,Coasters worked out well.,Great coasters,en,kitchen,positive,0.0090694408863782,0.0499295964837074,0.941000998020172,positive
en_0990354,product_en_0077675,reviewer_en_0677444,3,"The top it’s not the same like on a pic. The color is a peach, not orange. 100% polyester. But the ornament is embroidered very well, looks great. Anyway I won’t wear it.",Good price,en,apparel,neutral,0.6228804588317871,0.3482591211795807,0.0288604758679866,negative
en_0356109,product_en_0156873,reviewer_en_0938625,5,The most awesome anal toy ever invented!!!,You'll never need another anal vibrator!,en,drugstore,positive,0.0060973921790719,0.0091372309252619,0.9847654104232788,positive
en_0930064,product_en_0886694,reviewer_en_0692093,4,"It was different to install, but if you follow the directions they give you, everything turns out better than I thought it would.",Installation takes time,en,wireless,positive,0.0228909719735384,0.1804877072572708,0.7966213226318359,positive
en_0042504,product_en_0182074,reviewer_en_0558263,3,This was supposed to be Oracal on a 3” tube. It is not on a 3” tube It is Oracal,Not on a 3” core like advertised,en,home,neutral,0.8604825735092163,0.1199944466352462,0.0195229426026344,negative
en_0336928,product_en_0800934,reviewer_en_0390327,4,Awesome case!! Very durable and my phone has not cracked. Only complaint is that it gets very dirty very easily :(,Good case for those who don't touch their phone a lot,en,wireless,positive,0.0035870338324457,0.0185773037374019,0.9778357148170472,positive
en_0078925,product_en_0053025,reviewer_en_0149668,5,They fit and don’t leak. The gauge reads full with a full tank. Have yet to run them down to see how they read when they get lower. Will update the review if necessary.,Nice gauges,en,lawn_and_garden,positive,0.4700661599636078,0.3674677610397339,0.1624660491943359,negative
en_0258423,product_en_0485527,reviewer_en_0614620,3,"I have three of these linked together. As many of the other reviews said, the legs are weak and prone to breakage even with careful use. It is best to provide some other means of support and not use the legs. Also the gaskets at the fittings do not seal well. I used RTV silicone sealant when assembling the water fittings to stop the leakage. These units are doing a good job heating my pool.",I can make it work,en,lawn_and_garden,neutral,0.0318219773471355,0.2777620851993561,0.6904159188270569,positive
en_0722465,product_en_0495565,reviewer_en_0841743,1,colors were misleading as well as the texture,doesn't look like the picture,en,home,negative,0.604778528213501,0.3571148216724396,0.0381066538393497,negative
en_0545736,product_en_0901165,reviewer_en_0713806,3,"The lid to hold all the little bottles came broken. Im a crafter so i think i can work to fix it by decorating it a bit, so i won't return. This should have been wrapped in bubble wrap so this wouldn't have happened. All the little bottles are perfect. None broken. Perfect size for my use.",Very fast shipping but packaging was poor. No bubble wrap was used therefore it came broke,en,home,neutral,0.0078442208468914,0.0384637117385864,0.9536920785903932,positive
en_0111922,product_en_0233136,reviewer_en_0943996,4,Smears really easily but great brush size,Easy to use,en,beauty,positive,0.0549995452165603,0.2296403646469116,0.7153601050376892,positive
en_0644043,product_en_0270337,reviewer_en_0352594,1,Only used for a week,Too heavy,en,wireless,negative,0.8906610012054443,0.0955339670181274,0.013804973103106,negative
en_0051812,product_en_0700621,reviewer_en_0695603,3,Product was ok. Not as sticky as I wanted!,Ok,en,apparel,neutral,0.056373007595539,0.5578648447990417,0.3857622146606445,neutral
en_0005290,product_en_0729904,reviewer_en_0314576,3,I bought this puzzle with the intention to glue it together and frame it. I spent a few nights putting it together only to find that I am missing a piece. I am obviously frustrated because if I still want to frame this I will need to re order just to get that one piece.. I was really excited about this and planned to buy a few more puzzles from this seller.,Missing a piece,en,toy,neutral,0.6586681008338928,0.3152930736541748,0.0260388609021902,negative
en_0265360,product_en_0517285,reviewer_en_0429095,2,This product is very hard to use.,Terrible,en,beauty,negative,0.9391964673995972,0.0539609976112842,0.00684245955199,negative
en_0623376,product_en_0982814,reviewer_en_0621209,4,I love them but smaller than I thought. Bought the medium and had to send back and exchanged for Large.,Maybe too much for African violets! I realized not good for them to much moisture,en,lawn_and_garden,positive,0.1712517887353897,0.5931397080421448,0.2356084585189819,neutral
en_0058806,product_en_0005020,reviewer_en_0007907,2,Picture doesn’t come out very clear. Everyone asks what it is a picture of. Very abstract,Wouldn’t buy this picture,en,home,negative,0.7121591567993164,0.2617424130439758,0.0260984636843204,negative
en_0633174,product_en_0487782,reviewer_en_0329888,1,I opened my package to discover it had opened and spilled everywhere! I went to return the item as defective and found out it isn’t returnable. Now I have 3 lbs of gum balls I have to throw out because I have no idea on how sanitary the boxes are and where they have been.,Package opened and went everywhere!! Not returnable!,en,drugstore,negative,0.9620732069015504,0.0324328765273094,0.0054938741959631,negative
en_0332164,product_en_0469743,reviewer_en_0661963,1,Item marked delivered but all I received was an unsealed empty bubble pack.,Product missing from package,en,drugstore,negative,0.8467081189155579,0.135462686419487,0.0178292263299226,negative
en_0733854,product_en_0590703,reviewer_en_0706889,4,"Titan series heroes are very good for your child's first Marvel or super hero figures. No small parts, minimal articulation. We have five or so different characters for my son and they are very durable. Very pleased with these items. Nice prices for these here.",Titan series heroes are very good for your child's first Marvel or super hero figures,en,toy,positive,0.0030068135820329,0.0105411522090435,0.9864521026611328,positive
en_0526119,product_en_0376574,reviewer_en_0588728,1,relieved itching in ear for a few seconds.,It relieved itching in ear for a few seconds.,en,drugstore,negative,0.0940658450126648,0.366888552904129,0.5390456318855286,positive
en_0087561,product_en_0018979,reviewer_en_0742645,1,"This door hanger is cute and all but its a bit small. My main complain is that, i cannot close my door because the bar latched to the door isnt flat enough.. Worst nightmare.",Door wont close because the bar isnt flat enough,en,home,negative,0.567601203918457,0.3896565735340118,0.0427422486245632,negative
en_0808714,product_en_0535303,reviewer_en_0558964,2,"If you're old school expecting that same rich fragrance you knew, you'll be sorely disappointed. Nondescript scent, must hold close to nose to detect. Don't know about feel on the skin as it was a gift. Very well packaged, though.",Not the Same Scent I Knew,en,beauty,negative,0.0468947738409042,0.3418467342853546,0.6112584471702576,positive
en_0830056,product_en_0694395,reviewer_en_0148235,2,So I installed these in my rv and the color seems to very from light to light. Kind of dim and some were just not warm white as described but a blue tint or white color.,Not all warm white,en,automotive,negative,0.1625567376613617,0.7139191031455994,0.1235241815447807,neutral
en_0910898,product_en_0458038,reviewer_en_0201870,1,Stopped working within a year. Would not charge.,Don'y Buy This Product,en,wireless,negative,0.9824844002723694,0.0127345332875847,0.0047811144031584,negative
en_0921055,product_en_0154720,reviewer_en_0528470,5,"Just like sucking large particles, I don't seem to see signs of blockage. This is the premise that I like it.",I like it,en,home,positive,0.0070552323013544,0.0446442924439907,0.9483004808425904,positive
en_0165878,product_en_0882660,reviewer_en_0687301,4,"Pros: Easy assembly, about 20mins with 2 people. Directions good. Looks nice and very sturdy when all assembled. Cons: Some small scratches on metal frame. Some discoloration on wooden slates but easily hidden with a furniture marker. A couple of minor warped slates.",A nice addition but with some flaws,en,lawn_and_garden,positive,0.0171125028282403,0.1563735008239746,0.8265140056610107,positive
en_0527304,product_en_0473113,reviewer_en_0838198,1,Ordered this for a Santa present and Christmas Eve noticed it came broken!,Came broken!,en,sports,negative,0.8039999008178711,0.1622010469436645,0.0337989926338195,negative
en_0819925,product_en_0135958,reviewer_en_0721141,4,The cover works just as described. It is easy to put on and works well. It did not cover my umbrella completely at the bottom is the only reason I gave 4 stars. Could be my umbrella.,Nice cover!,en,lawn_and_garden,positive,0.0115809952840209,0.0620948784053325,0.9263241291046144,positive
en_0574870,product_en_0041657,reviewer_en_0909172,3,Love the variety of colors,Durable,en,kitchen,neutral,0.012328878045082,0.0655840933322906,0.9220870733261108,positive
en_0541486,product_en_0201697,reviewer_en_0250828,5,"I am an artist and was asked to present a “how to” to a Girl Scout troop. It’s so reasonably priced I could afford to give one to each of the girls. I really appreciated having the opportunity to introduce art to those young people, and they LOVED walking away with this gift.",Great value,en,home,positive,0.0034164786338806,0.0111388489603996,0.985444724559784,positive
en_0540337,product_en_0589686,reviewer_en_0003856,5,"I just have purchased this food grade calcium bentonite clay for my face masks. I love this thing, always works great for my skin, you can also mix it with essential oils to make a more beneficial mask. it's a very fine sifted bentonite clay which is awesome, makes it easier to make a mask.",I love this thing,en,drugstore,positive,0.0034549713600426,0.0098962187767028,0.9866488575935364,positive
en_0402851,product_en_0679872,reviewer_en_0514413,3,Runs very large. Order 3 sizes smaller!,Runs HUGE!,en,apparel,neutral,0.6292062401771545,0.3255975246429443,0.0451962165534496,negative
en_0933199,product_en_0446254,reviewer_en_0815743,3,"these were ok, but to big for the craft I needed them for. Maybe find something to use them on.",Paw Prints,en,home,neutral,0.1292583048343658,0.679682195186615,0.1910594850778579,neutral
en_0068815,product_en_0936251,reviewer_en_0693683,5,accurate and easy to use,Five Stars,en,drugstore,positive,0.0034787412732839,0.0126266563311219,0.9838946461677552,positive
en_0504305,product_en_0811188,reviewer_en_0784734,2,Does not accommodate phone calls from iPhone. Listening to music while charging works however does not allow for phone calls on iPhone,Not for phone calls,en,wireless,negative,0.5551436543464661,0.407164990901947,0.0376912914216518,negative
en_0920295,product_en_0120183,reviewer_en_0415522,4,"Love this protein, but what’s with the price fluctuation? I swear I’ve bought this for $23 before, and it’s currently $30 before tax.",Drastic price change,en,drugstore,positive,0.3652669787406921,0.4919933080673218,0.1427396833896637,neutral
en_0003473,product_en_0154810,reviewer_en_0862149,1,Was not as advertised. Is not 6” insertable.,Not 6” insertable as on advertisement.,en,drugstore,negative,0.919212281703949,0.0731359645724296,0.0076517453417181,negative
en_0751367,product_en_0073254,reviewer_en_0810598,3,"This is a hard review. On one hand it is great because I finally found a protector that fits the V30 like it is supposed to...so 5 stars for the fit! I haven't tested durability...new phone so I would rather not put it through a bunch of durability tests! But the screen itself it awful. Streak marks and fingerprints are so prominent...but it does not seem to impact the touchscreen ability. All in all, it is the only one I have found that fits so I will stick with it untill something better comes along.","Great fit, blurry screen",en,home,neutral,0.2991497814655304,0.3973079621791839,0.3035422265529632,neutral
en_0351382,product_en_0377594,reviewer_en_0813125,3,I love the curls but the hair does shed a little,,,,,,,,
en_0552749,product_en_0068824,reviewer_en_0281130,3,Not as scented as other scents.,Three Stars,en,drugstore,neutral,0.3487204015254974,0.592385470867157,0.0588941685855388,neutral
en_0794044,product_en_0204491,reviewer_en_0848400,2,"Diamonds were insufficient to finish the painting., did not line up right and square diamonds were mixed in with the rounds. Very dissatisfied with this painting",Not enough diamonds,en,home,negative,0.967893362045288,0.0282220151275396,0.0038845671806484,negative
en_0088253,product_en_0059374,reviewer_en_0560189,1,"The idea of this truck was really cool until it arrived with a small crack. My son went to open one side and the plastic broke all the way, which has rendered the truck useless since it is sharp and dangerous. I would not recommend this product.",Cheap plastic doors that arrived cracked and then broke even further creating a sharp hazard.,en,toy,negative,0.9794737696647644,0.016265470534563,0.0042608077637851,negative
en_0543393,product_en_0960908,reviewer_en_0097271,1,"I bought the tie-dyed version and it was SO comfortable. Stretchy breathable material. I decided to buy the black version for work. Bad decision! The material is completely different. It doesn’t stretch, it’s not breathable and it is very small and uncomfortable! It even seems it’s stitched differently so that it coveres 50% less of my head. So disappointing!!",Uncomfortable!!!!!,en,apparel,negative,0.961634635925293,0.0342569984495639,0.00410837540403,negative
en_0730408,product_en_0161064,reviewer_en_0840678,2,"These were for the most part a waste of money, they do offer moderate protection but no enough to actually justify buying them. They were cut perfectly and fit well, I just don’t see any real value in them.",Not worth the money,en,wireless,negative,0.6660409569740295,0.2614397704601288,0.0725193098187446,negative
en_0611573,product_en_0063333,reviewer_en_0499448,1,I did not receive this item with my other items that were all in the same box,Where's my order?,en,automotive,negative,0.96600604057312,0.0287852305918931,0.005208761896938,negative
en_0935886,product_en_0723444,reviewer_en_0118553,1,Waste of money smfh sooo upset,You get what you pay for,en,beauty,negative,0.949263870716095,0.0429193079471588,0.007816850207746,negative
en_0136631,product_en_0298485,reviewer_en_0103668,5,Very handy to have around,Very nice,en,drugstore,positive,0.0045778471976518,0.0213610064238309,0.9740611910820008,positive
en_0413887,product_en_0474897,reviewer_en_0369468,5,"This mat is amazing, you can definitely tell a difference between the slow and fast side of the mat. The straight line down the middle is the best teacher. A great product!",It really helps my stroke,en,sports,positive,0.003597819013521,0.0089046070352196,0.9874975681304932,positive
en_0771180,product_en_0223791,reviewer_en_0036745,5,"What I liked most it’s very vibrant, least favorite is bottle is smaller than expected",Five Stars,en,beauty,positive,0.0081495102494955,0.0560469292104244,0.9358035922050476,positive
en_0552087,product_en_0707009,reviewer_en_0757892,1,The cover felt soft enough after washing. I followed directions exactly as stated. It leaked the first night and every night since. I am disappointed. It is a good thing that I used a different cover underneath it just in case.,Leaky,en,home,negative,0.5632198452949524,0.4056341052055359,0.0311460811644792,negative
en_0902076,product_en_0482735,reviewer_en_0888153,4,"2006 Honda Accord sedan. Had a difficult time trying to install unit. Fully assembled, the unit was not fitting into the small space. The arms were hitting and I could not get it to go in. Not sure if this is the way to go, but I disconnected the rod from the motor gear so I could ""flatten"" out the linkage. Once I did this the unit slid into place very easily. The only hard part was reconnecting the arm to the motor gear. You have just enough room to fit your fingers in behind the linkage. Then you have to press, HARD, to get it to ""snap"" into place on the ball. Other than that issue, everything seemed to go smoothly.",Works as intended on 2006 Honda Accord sedan,en,automotive,positive,0.3344296216964721,0.5004066228866577,0.1651637852191925,neutral
en_0122454,product_en_0518304,reviewer_en_0191432,5,"as advertised, took a little bit of work to install. It was going over an above ground pool to provide a small amount of shade.",well built,en,lawn_and_garden,positive,0.0166634153574705,0.1628997474908828,0.8204368352890015,positive
en_0270724,product_en_0913123,reviewer_en_0902938,4,"Look great, good quality. Needed to cut a notch in the drivers side front support bracket to get it to fit properly.","Look great, good quality",en,automotive,positive,0.0046656131744384,0.0297328550368547,0.9656015038490297,positive
en_0193850,product_en_0235527,reviewer_en_0829888,3,Maybe it's just my luck because this seems to happen to me with other products but the motor broke in 2 weeks. That was a bummer. I liked it for the 2 weeks though!,It broke,en,drugstore,neutral,0.3164130747318268,0.6065192222595215,0.0770677179098129,neutral
en_0890109,product_en_0835517,reviewer_en_0534449,1,broke the first time I used it.,One Star,en,home,negative,0.8824199438095093,0.1048419922590255,0.012738105840981,negative
en_0861019,product_en_0975091,reviewer_en_0678955,5,This was a gift for my grandson....he loved it.,he loved it.,en,home,positive,0.003147943643853,0.010648651048541,0.98620343208313,positive
en_0559639,product_en_0133856,reviewer_en_0619035,4,"Doesn't really work well on certain ants, but it arrived quickly and works overall.",How often do I need to use it on leaf cutter ants,en,lawn_and_garden,positive,0.0333717912435531,0.3806198537349701,0.5860083103179932,positive
en_0404123,product_en_0759910,reviewer_en_0017715,2,"It worked great for the first 4 days, but now the color either doesn’t come out at or comes out in clumps. Not sure if this is common or if I got a defective one.",Only worked for 4 days,en,beauty,negative,0.7191861271858215,0.2613461911678314,0.0194676052778959,negative
en_0499640,product_en_0761823,reviewer_en_0838648,4,Worked like it said it would,Good,en,kitchen,positive,0.0121441688388586,0.0690302401781082,0.918825626373291,positive
en_0802721,product_en_0612675,reviewer_en_0466372,2,"I bought these for my son - because little boy fingernails are always filthy. I wanted something easy for him to hold (he’s three) so he can do it by himself...the problem is that these are NOT soft at all. Super stiff, hard bristles. I don’t recommend these for small children.",Not for kids,en,drugstore,negative,0.921805202960968,0.0714906305074691,0.0067041395232081,negative
en_0612795,product_en_0595489,reviewer_en_0384894,5,At first I thought I wouldn't like this wallet...but I was wrong...I like it alot,Better than I thought it would be,en,apparel,positive,0.0129536120221018,0.094972051680088,0.8920743465423584,positive
en_0696246,product_en_0673372,reviewer_en_0599957,4,"Each of the mounts are sturdy and easy to use. However, the only one that will work with my Galaxy 9 Plus in an OtterBox Commuter case was the windshield mount. The phone fits in the holder, but the other mounts cannot support the weight. I gave it to my boyfriend for his small phone and it is perfect.",Good product but not for my Galaxy 9 Plus with OtterBox Commuter case,en,wireless,positive,0.0165312681347131,0.1480795741081237,0.8353891968727112,positive
en_0771870,product_en_0499653,reviewer_en_0648903,3,Leaves hair feeling and looking very oily. Smells great. Hold is awful.,Meh..,en,beauty,neutral,0.8771551251411438,0.1056116968393325,0.017233170568943,negative
